;ESCOLARIDADE;TIPO_CONTRATACAO;TITULO_OCUPACAO;ESTADO;VALOR_SALARIO;QTD_VAGAS;QTD_EXPERIENCIA;REQUERIDO_DEFICIENCIA
1413;9;3;543;22;1569.00;1;6;0
1414;4;3;1551;22;1593.00;1;6;0
1416;4;3;1579;22;0.00;1;6;0
1417;9;3;1168;22;1100.00;35;0;0
1418;4;3;1162;22;0.00;1;6;0
1419;4;3;1369;22;0.00;2;0;0
1420;11;3;376;22;1316.00;1;6;0
1421;11;5;601;22;1327.00;1;6;0
1422;11;5;748;22;1600.00;1;6;0
1423;9;3;404;22;1189.00;1;6;0
1424;9;3;282;22;1450.00;6;6;0
1425;5;3;327;22;0.00;4;0;0
1426;9;3;1598;22;1356.00;1;0;0
1427;9;3;1598;22;1450.00;4;6;0
1428;9;3;282;22;1354.00;1;0;0
1429;4;3;975;22;0.00;1;4;0
1430;11;3;1848;22;0.00;2;6;0
1431;11;3;1109;22;0.00;2;3;0
1432;11;3;543;22;1800.00;4;0;0
1433;9;3;282;22;1284.00;2;6;0
1434;11;3;478;22;0.00;1;6;0
1435;11;3;2005;22;1800.00;2;3;0
1436;4;3;1613;22;1350.00;2;0;0
1439;5;3;1529;22;2104.73;6;6;0
1440;9;3;2404;22;2081.00;1;6;0
1441;13;3;947;22;0.00;1;6;0
1442;11;3;572;22;1966.00;2;0;0
1443;4;3;2212;22;2000.00;1;6;0
1444;11;3;2085;22;7.46;14;0;0
1445;11;3;376;22;1300.00;1;0;0
1446;11;3;1529;22;1593.00;2;0;0
1447;11;3;67;22;1300.00;1;0;0
1448;12;3;2386;22;1500.00;1;6;0
1449;11;3;3;22;0.00;15;0;0
1451;5;3;2085;22;1300.00;1;0;0
1452;11;5;2093;22;2500.00;1;6;0
1453;9;3;2435;22;1500.00;1;6;0
1454;9;3;2468;22;0.00;2;6;0
1455;11;3;327;22;1500.00;9;0;0
1456;10;3;1598;22;1100.00;1;4;0
1457;4;3;851;22;1100.00;1;3;0
1459;5;3;67;22;1589.15;2;0;0
1460;11;3;543;22;1121.44;1;0;0
1461;9;3;2095;22;2000.00;1;6;0
1462;4;3;374;22;1500.00;12;0;0
1463;11;3;269;22;1100.00;30;0;0
1464;4;3;1598;22;1100.00;1;3;0
1466;4;3;324;22;0.00;1;0;0
1467;11;3;616;22;1100.00;1;6;0
1468;5;3;1558;22;1500.00;2;3;0
1469;11;3;2453;22;1461.00;3;0;0
1471;11;3;482;22;1100.00;1;6;0
1472;9;3;2468;22;1100.00;10;6;0
1473;9;3;2163;22;1315.00;1;6;0
1474;9;5;2464;22;1100.00;1;0;0
1475;4;3;857;22;1237.15;1;6;0
1476;11;3;603;22;1765.00;1;6;0
1477;4;3;348;22;0.00;1;6;0
1478;9;3;2413;22;2000.00;1;6;0
1479;9;5;1626;22;2000.00;1;6;0
1480;9;3;286;22;1327.00;1;2;0
1481;9;3;310;22;1500.00;1;6;0
1482;5;3;1422;22;6.80;2;0;0
1484;11;3;733;22;1600.00;2;5;0
1485;4;3;1848;22;0.00;1;6;0
1487;9;3;1529;22;1847.34;2;6;0
1488;5;3;716;22;6.20;1;0;0
1489;4;3;374;22;1404.00;1;6;0
1490;11;3;1440;22;0.00;1;0;0
1491;9;3;873;22;1700.00;1;0;0
1492;9;3;1034;22;1559.00;1;6;0
1493;4;3;1848;22;1882.00;1;6;0
1494;4;3;556;22;1882.00;1;6;0
1495;11;3;327;22;0.00;1;3;0
1496;11;3;910;22;0.00;1;0;0
1497;9;5;304;22;1335.07;8;0;0
1500;9;3;813;22;1994.60;3;6;0
1501;9;3;343;22;1474.13;1;6;0
1502;4;3;601;22;0.00;1;3;0
1503;4;3;3;22;1595.68;11;6;0
1504;4;3;799;22;1756.72;13;6;0
1505;4;3;376;22;1595.68;2;6;0
1506;4;3;269;22;0.00;1;6;0
1507;4;3;2102;22;1755.25;6;6;0
1508;11;3;376;22;1595.68;2;0;0
1509;9;3;2210;22;1600.00;2;6;0
1510;4;3;1845;22;1300.00;1;6;0
1511;9;3;672;22;1100.00;3;0;0
1512;9;3;1626;22;1389.00;1;6;0
1513;4;3;1457;22;6.70;1;6;0
1514;4;3;659;22;6.70;1;6;0
1515;4;3;2044;22;6.70;1;6;0
1516;4;3;373;22;1300.00;1;3;0
1517;11;5;1768;22;1600.00;1;0;0
1518;11;5;1807;22;1600.00;5;0;0
1519;11;5;1532;22;1600.00;1;0;0
1520;9;3;376;22;1389.00;1;0;0
1521;11;3;1572;22;1833.00;1;6;0
1522;9;3;286;22;1440.00;7;0;0
1523;4;3;1004;22;1479.00;1;6;0
1524;9;3;667;22;0.00;1;6;0
1525;9;3;64;22;1800.00;1;6;0
1526;9;3;1551;22;1900.00;1;6;0
1527;11;3;1630;22;0.00;1;6;0
1528;11;3;556;22;1882.00;5;0;0
1529;9;3;256;22;1600.00;1;3;0
1530;4;3;1371;22;1800.00;1;6;0
1531;11;3;1908;22;1471.80;3;0;0
1532;4;3;115;22;1101.95;1;6;0
1533;9;3;888;22;1800.00;1;3;0
1534;9;3;2464;22;1500.00;2;3;0
1535;4;3;748;22;0.00;1;6;0
1536;3;3;2379;22;1724.27;1;0;0
1537;4;3;1529;22;1450.00;4;6;0
1538;4;3;601;22;0.00;1;6;0
1539;11;3;601;22;0.00;1;3;0
1540;4;3;1045;22;1200.00;5;6;0
1541;4;3;632;22;1200.00;10;6;0
1542;4;3;1551;22;2241.00;1;6;0
1543;11;3;1848;22;1500.00;5;6;0
1544;11;3;2085;22;1300.00;3;6;0
1545;11;3;390;22;1500.00;1;6;0
1546;4;3;1891;22;1500.00;1;6;0
1547;9;3;1570;22;2126.23;1;6;0
1548;4;3;556;22;1832.00;1;6;0
1549;11;5;857;22;1600.00;1;3;0
1550;9;3;2093;22;1569.00;5;6;0
1551;10;5;1190;22;0.00;1;0;0
1552;9;3;2435;22;1695.00;1;6;0
1553;9;3;1598;22;0.00;1;0;0
1554;4;3;294;22;1383.00;1;6;0
1555;5;3;2;22;1400.00;8;0;0
1556;9;3;813;22;1279.84;10;6;0
1557;9;3;71;22;1587.00;1;6;0
1558;9;3;300;22;1470.49;1;3;0
1559;9;3;306;22;0.00;1;0;0
1560;11;3;407;22;1400.00;1;3;0
1561;9;3;2453;22;1100.00;1;6;0
1562;4;3;2450;22;1500.00;2;6;0
1563;4;3;2023;22;1437.00;1;6;0
1564;5;3;1512;22;3500.00;5;6;0
1565;4;3;1598;22;1100.00;1;0;0
1566;4;3;1409;22;0.00;1;6;0
1567;9;3;1375;22;2500.00;1;6;0
1568;4;3;376;22;1438.30;2;0;0
1569;9;3;2468;22;1459.00;1;6;0
1570;9;3;374;22;18.00;1;6;0
1571;4;3;1895;22;0.00;1;6;0
1572;9;3;667;22;1270.00;2;3;0
1573;9;3;285;22;1100.00;1;0;0
1574;9;3;327;22;1100.00;1;0;0
1575;11;3;374;22;1200.00;1;6;0
1576;9;3;1344;22;2000.00;3;6;0
1577;4;3;1551;22;1850.00;1;6;0
1578;5;3;753;22;1300.00;1;6;0
1579;9;3;374;22;0.00;1;6;0
1580;5;3;716;22;1800.00;1;6;0
1581;5;3;376;22;1340.00;3;0;0
1582;12;3;176;22;0.00;1;6;0
1585;4;3;67;22;1406.26;1;6;0
1587;9;3;2007;22;1293.00;1;3;0
1588;11;3;2468;22;1319.16;1;6;0
1589;10;3;376;22;1568.00;3;0;0
1590;11;3;1265;22;0.00;1;0;0
1591;9;3;2464;22;1470.00;1;6;0
1592;9;3;1507;22;1569.00;1;6;0
1593;9;3;304;22;1300.00;1;6;0
1594;9;3;331;22;1300.00;1;0;0
1595;11;3;1372;22;1100.00;1;0;0
1596;11;3;2214;22;0.00;1;0;0
1597;4;3;1375;22;2338.00;1;6;0
1598;9;3;972;22;1800.00;2;6;0
1599;9;3;256;22;1300.00;1;6;0
1600;9;3;438;22;1400.00;1;0;0
1601;11;3;79;22;0.00;10;6;0
1602;11;3;374;22;1100.00;1;6;0
1603;11;3;67;22;1200.00;1;0;0
1604;11;3;651;22;0.00;1;6;0
1605;11;3;1820;22;2057.50;1;6;0
1606;12;2;1426;22;0.00;2;0;0
1607;9;3;343;22;2000.00;1;6;0
1608;5;3;1531;22;2440.62;4;6;0
1609;11;3;1404;22;1477.00;1;6;0
1610;9;3;260;22;1295.00;1;6;0
1611;9;3;1191;22;2025.97;1;0;0
1612;11;3;1402;22;1700.00;1;3;0
1613;11;3;2085;22;1600.00;1;3;0
1614;11;3;374;22;1100.00;1;0;0
1616;11;3;1492;22;0.00;1;6;0
1617;9;3;1836;22;1483.00;1;6;0
1618;11;3;387;22;0.00;1;6;0
1619;5;3;733;22;1300.00;1;6;0
1620;5;0;304;22;618.57;1;0;0
1621;11;3;1579;22;1100.00;2;6;0
1622;12;2;1964;22;1200.00;1;0;0
1623;9;3;310;22;1427.80;1;6;0
1624;9;3;256;22;0.00;1;2;0
1625;12;2;229;22;1100.00;5;0;0
1627;10;2;304;22;0.00;5;0;0
1628;11;3;376;22;1250.00;1;0;0
1629;11;3;390;22;0.00;2;6;0
1630;9;3;656;22;1500.00;1;6;0
1631;9;3;1529;22;1450.00;1;6;0
1632;9;3;2005;22;1500.00;1;4;0
1633;9;3;1194;22;0.00;1;0;0
1634;5;3;390;22;1350.00;2;0;0
1635;9;5;2009;22;1127.00;1;0;0
1636;11;3;2024;22;1200.00;1;0;0
1637;9;3;2453;22;0.00;1;0;0
1638;11;3;543;22;0.00;2;1;0
1639;5;3;64;22;1450.00;1;3;0
1640;4;3;64;22;1480.00;1;0;0
1642;5;3;2023;22;1438.00;1;0;0
1643;9;3;256;22;1300.00;1;0;0
1644;4;3;1815;22;0.00;2;6;0
1645;4;3;1871;22;1700.00;1;0;0
1646;13;3;257;22;0.00;1;1;0
1647;4;3;285;22;1250.00;1;0;0
1649;9;3;1141;22;1427.80;1;6;0
1650;5;3;748;22;1350.00;1;6;0
1651;5;3;1048;22;1410.00;1;6;0
1652;11;3;2023;22;1500.00;1;6;0
1653;5;3;616;22;1500.00;1;6;0
1654;4;3;1512;22;2235.00;1;6;0
1655;5;3;376;22;1416.00;2;0;0
1656;11;3;327;22;1100.00;8;0;0
1657;11;3;748;22;1560.00;1;0;0
1658;11;3;211;22;1100.00;11;0;0
1659;11;3;376;22;1350.00;5;0;0
1660;9;3;691;22;1500.00;1;3;0
1661;11;3;1048;22;1100.00;8;0;0
1662;11;3;3;22;1492.00;5;0;0
1663;4;3;2464;22;1256.00;2;6;0
1664;4;3;2023;22;1460.00;3;0;0
1665;11;3;1973;22;1100.00;1;0;0
1666;9;3;2464;22;1569.00;1;6;0
1667;4;3;1655;22;0.00;4;6;0
1668;4;3;2024;22;1460.00;3;0;0
1669;4;3;67;22;0.00;4;0;0
1670;9;3;1184;22;2118.65;1;0;0
1671;4;3;287;22;1460.00;2;0;0
1672;9;3;304;22;1500.00;1;3;0
1673;9;3;120;22;1350.00;1;6;0
1674;5;3;327;22;0.00;6;0;0
1675;5;3;1256;22;0.00;1;6;0
1676;11;3;1579;22;1403.10;2;0;0
1677;11;3;2450;22;1464.00;1;0;0
1678;11;3;2450;22;1350.00;1;0;0
1679;4;3;327;22;1355.17;2;0;0
1680;4;3;1570;22;1980.00;3;6;0
1681;9;3;2414;22;1100.00;1;6;0
1682;5;3;1109;22;1667.60;2;6;0
1683;9;3;1544;22;1295.00;1;0;0
1684;9;3;1426;22;1243.68;4;0;0
1685;5;3;264;22;1300.00;5;6;0
1686;9;3;304;22;1350.00;1;2;0
1687;4;3;1601;22;0.00;1;6;0
1688;9;3;2464;22;0.00;2;0;0
1689;5;3;115;22;1501.82;6;0;0
1690;11;5;2050;22;1800.00;10;0;0
1692;9;3;1832;22;1329.00;5;6;0
1693;9;5;2050;22;1569.00;15;6;0
1694;5;3;2222;22;1635.00;5;0;0
1695;9;3;1822;22;0.00;1;6;0
1696;5;3;402;22;1253.00;1;0;0
1697;11;3;327;22;1500.00;1;0;0
1698;9;3;651;22;1500.00;1;6;0
1699;11;3;553;22;1328.00;1;0;0
1700;9;3;667;22;1100.00;7;6;0
1701;4;3;286;22;1302.12;2;0;0
1702;9;3;2121;22;1315.00;7;6;0
1703;11;3;851;22;1438.00;1;0;0
1704;9;3;651;22;1548.00;1;6;0
1705;5;3;568;22;1320.00;1;6;0
1706;10;3;1034;22;1600.00;1;6;0
1707;4;3;374;22;0.00;5;6;0
1709;5;5;374;22;1100.01;1;6;0
1710;11;3;374;22;0.00;1;6;0
1711;9;3;286;22;1500.00;1;0;0
1712;4;3;2118;22;3000.00;1;6;0
1713;5;3;2268;22;0.00;1;6;0
1714;4;3;2118;22;2600.00;1;6;0
1715;9;3;1655;22;1600.00;1;6;0
1716;11;3;348;22;1381.60;10;0;0
1717;4;3;1884;22;2800.00;1;6;0
1718;4;3;1259;22;2200.00;2;6;0
1719;11;3;376;22;1300.00;5;0;0
1720;11;3;1235;22;7.00;1;6;0
1721;11;3;857;22;1200.00;1;0;0
1722;11;3;1626;22;1300.00;1;6;0
1723;5;3;447;22;1300.00;1;0;0
1724;9;3;2004;22;1829.00;1;6;0
1725;9;3;2468;22;1230.00;1;0;0
1726;11;3;67;22;1300.00;5;0;0
1727;11;3;1579;22;1250.00;1;0;0
1728;9;3;2450;22;1100.00;25;6;0
1729;9;3;1360;22;0.00;1;6;0
1730;11;3;1884;22;1300.00;1;0;0
1731;11;3;851;22;1438.00;3;3;0
1732;11;3;981;22;1100.00;5;6;0
1733;10;3;345;22;1660.00;1;0;0
1735;10;3;2464;22;1430.00;1;0;0
1736;9;3;1006;22;1100.00;3;6;0
1737;4;3;733;22;0.00;4;6;0
1738;11;3;376;22;0.00;10;6;0
1739;9;3;1148;22;1500.00;1;6;0
1740;9;3;2121;22;1100.00;1;6;0
1741;11;3;1895;22;0.00;1;0;0
1742;9;3;320;22;1500.00;6;6;0
1745;9;3;1074;22;1100.00;1;6;0
1746;11;3;115;22;1250.00;1;0;0
1747;9;3;327;22;1500.00;15;0;0
1749;9;3;607;22;1100.00;1;6;0
1750;9;3;2464;22;1200.00;1;0;0
1751;9;3;374;22;1500.00;5;0;0
1752;9;3;243;22;1355.17;3;0;0
1753;9;3;2450;22;1500.00;1;6;0
1754;4;3;327;22;1378.00;1;2;0
1755;10;3;376;22;6.86;2;0;0
1756;9;3;304;22;1603.28;1;0;0
1757;11;3;732;22;1250.00;1;6;0
1758;9;3;286;22;1350.00;1;6;0
1759;4;3;115;22;0.00;2;6;0
1760;9;3;1836;22;1801.94;2;6;0
1761;9;3;245;22;0.00;1;6;0
1762;9;3;1048;22;1500.00;5;6;0
1763;11;3;1872;22;0.00;1;6;0
1764;9;3;753;22;1801.94;4;6;0
1765;9;3;878;22;2500.00;1;6;0
1766;9;3;500;22;1801.94;1;6;0
1767;9;3;835;22;0.00;1;6;0
1768;9;3;2024;22;1500.00;1;0;0
1769;11;3;465;22;1800.00;1;6;0
1770;11;3;3;22;1466.53;5;0;0
1771;4;3;327;22;1400.00;2;6;0
1772;9;3;1598;22;1500.00;6;6;0
1773;4;3;1048;22;1480.00;1;0;0
1774;9;3;2450;22;1310.42;1;6;0
1775;9;3;1405;22;1355.17;2;0;0
1776;11;3;1836;22;2000.00;2;6;0
1777;9;3;2026;22;1200.00;1;6;0
1778;4;3;733;22;1300.00;1;6;0
1779;4;3;716;22;1300.00;1;6;0
1781;9;3;2464;22;1432.00;1;3;0
1782;9;3;2374;22;1800.00;1;6;0
1783;9;3;327;22;1265.00;3;6;0
1784;13;3;2007;22;1431.00;1;6;0
1785;9;3;327;22;1265.65;2;6;0
1786;10;3;229;22;1543.00;1;3;0
1787;4;3;402;22;1509.20;2;0;0
1788;4;3;260;22;1400.00;1;6;0
1789;11;3;2093;22;1683.00;1;6;0
1790;10;3;270;22;1386.00;5;0;0
1791;9;3;2007;22;1300.00;1;6;0
1792;9;5;256;22;1500.00;1;6;0
1793;9;3;824;22;0.00;2;6;0
1794;4;3;758;22;0.00;1;0;0
1795;9;3;972;22;1750.00;3;6;0
1796;4;3;376;22;1603.38;1;6;0
1797;4;3;1551;22;3000.00;10;6;0
1798;11;3;3;22;1452.00;5;0;0
1799;4;3;71;22;1367.90;1;0;0
1800;4;3;327;22;1578.16;1;6;0
1802;5;3;2266;22;6.50;1;6;0
1803;11;3;376;22;1458.60;2;0;0
1804;9;3;667;22;1100.00;1;3;0
1805;4;3;1848;22;1699.81;2;6;0
1806;9;3;667;22;2757.74;1;6;0
1807;5;3;1874;22;1800.00;1;6;0
1808;11;3;1848;22;0.00;3;0;0
1810;4;3;327;22;1583.00;1;6;0
1811;4;3;1396;22;1480.00;1;6;0
1812;9;3;568;22;0.00;2;0;0
1813;9;3;2009;22;0.00;3;6;0
1814;4;3;2118;22;6.50;1;6;0
1815;5;3;188;22;6.50;1;6;0
1816;11;3;2026;22;0.00;1;0;0
1817;5;3;717;22;6.50;1;6;0
1818;11;3;1048;22;1500.00;2;3;0
1819;9;3;1911;22;0.00;1;0;0
1820;12;3;972;22;1200.00;1;3;0
1821;9;3;1375;22;0.00;1;0;0
1822;5;3;556;22;1685.16;1;6;0
1823;5;3;2091;22;1685.16;1;6;0
1824;11;3;2268;22;1200.00;1;3;0
1825;9;3;346;22;1500.00;1;3;0
1828;11;3;327;22;1500.00;1;3;0
1829;9;3;229;22;1500.00;2;3;0
1830;5;3;1034;22;1613.30;3;1;0
1831;4;5;864;22;2500.00;1;6;0
1832;9;3;2468;22;1331.00;1;3;0
1833;11;3;260;22;1300.00;1;0;0
1834;5;3;8;22;6.50;1;6;0
1835;9;3;1837;22;0.00;1;6;0
1836;11;3;115;22;1400.00;10;0;0
1837;9;3;1182;22;2000.00;1;6;0
1838;5;3;1535;22;2400.00;1;6;0
1839;4;3;1848;22;0.00;10;3;0
1840;9;3;310;22;0.00;1;0;0
1841;9;3;1822;22;1411.00;1;0;0
1843;4;3;2030;22;1500.00;1;0;0
1844;9;3;2024;22;1398.00;1;6;0
1845;4;3;386;22;1100.00;1;6;0
1846;9;3;121;22;2000.00;1;6;0
1847;11;3;1165;22;0.00;2;0;0
1848;11;3;961;22;1400.00;1;0;0
1849;11;3;2093;22;1600.00;6;0;0
1850;11;3;733;22;1300.00;1;6;0
1851;11;3;470;22;0.00;1;6;0
1852;9;3;2419;22;0.00;1;6;0
1853;4;3;601;22;2000.00;1;0;0
1854;4;3;327;22;1500.00;1;0;0
1855;4;3;1552;22;1738.00;3;1;0
1856;9;3;1794;22;1265.00;1;6;0
1857;9;3;1969;22;0.00;1;0;0
1858;9;3;667;22;1354.00;1;0;0
1859;4;3;824;22;1950.00;1;4;0
1860;9;3;1908;22;1328.80;4;6;0
1861;4;3;1259;22;0.00;2;0;0
1862;11;3;651;22;1600.00;1;4;0
1863;4;3;2024;22;0.00;20;6;0
1864;9;3;148;22;2338.60;1;6;0
1865;9;3;667;22;1100.00;1;0;0
1866;9;3;67;22;1300.00;32;6;0
1867;9;5;1425;22;1600.00;1;0;0
1868;11;3;1632;22;1300.00;1;0;0
1869;11;3;2268;22;1400.00;1;0;0
1870;11;3;1868;22;0.00;1;3;0
1871;11;3;2266;22;1100.00;1;0;0
1872;11;3;269;22;1335.00;4;0;0
1873;4;3;1598;22;1400.00;1;3;0
1874;4;3;327;22;1600.00;1;3;0
1875;9;3;530;22;0.00;1;0;0
1876;11;3;577;22;0.00;1;1;0
1877;11;3;2268;22;0.00;1;0;0
1878;5;3;376;22;1347.02;15;0;0
1879;10;3;376;22;1347.02;10;0;0
1880;9;3;2425;22;1800.00;1;6;0
1881;5;3;556;22;1801.86;4;6;0
1882;5;3;999;22;1801.86;4;6;0
1883;4;3;577;22;1500.00;1;6;0
1884;11;3;1259;22;0.00;1;1;0
1885;5;3;1457;22;1100.00;1;6;0
1886;9;3;314;22;1100.00;1;3;0
1888;11;3;1848;22;1882.00;5;0;0
1889;4;3;997;22;200.00;1;6;0
1890;11;3;2085;22;1450.00;6;0;0
1891;5;3;864;22;0.00;1;6;0
1892;11;3;1848;22;1882.00;4;6;0
1893;11;3;556;22;1882.00;4;6;0
1894;11;3;2085;22;1450.00;5;0;0
1895;5;3;1552;22;1738.00;1;6;0
1896;4;3;2;22;1410.48;2;0;0
1897;9;3;1178;22;1164.00;2;6;0
1898;4;3;374;22;1595.68;1;6;0
1899;4;3;1254;22;1595.68;3;6;0
1900;4;5;289;22;1438.17;5;0;0
1901;9;3;667;22;1428.00;2;6;0
1903;4;5;1010;22;1563.89;3;0;0
1904;11;3;1908;22;1100.00;1;6;0
1905;9;3;2390;22;0.00;2;6;0
1906;11;3;182;22;1500.00;1;0;0
1907;9;3;1598;22;1438.00;15;0;0
1908;11;3;2275;22;1396.01;1;6;0
1910;11;3;578;22;1396.01;1;6;0
1911;5;3;2024;22;1438.00;15;0;0
1912;4;3;855;22;1458.00;2;0;0
1913;11;3;1371;22;1650.00;1;6;0
1914;5;3;64;22;1438.00;7;0;0
1915;5;3;374;22;1423.00;10;0;0
1916;9;3;1034;22;0.00;1;0;0
1917;5;3;577;22;0.00;1;6;0
1918;10;3;345;22;21.57;1;0;0
1919;11;3;1259;22;1200.00;1;0;0
1920;4;3;374;22;1100.01;1;6;0
1921;5;3;1537;22;3000.00;1;6;0
1922;9;3;1598;22;0.00;10;3;0
1923;9;3;1354;22;1700.00;1;6;0
1924;11;3;64;22;0.00;3;3;0
1925;11;3;289;22;0.00;2;3;0
1926;4;3;1344;22;2300.00;1;3;0
1928;11;3;2023;22;0.00;5;3;0
1929;11;3;855;22;0.00;5;3;0
1930;4;3;2005;22;1200.00;1;6;0
1931;4;3;348;22;1650.00;2;0;0
1934;5;3;269;22;1293.00;1;0;0
1935;5;5;376;22;0.00;1;3;0
1936;9;3;1598;22;1367.00;15;0;0
1937;11;3;2084;22;1280.00;1;0;0
1938;4;3;2023;22;1367.00;17;0;0
1939;4;3;300;22;0.00;5;0;0
1940;10;3;1908;22;1100.00;1;6;0
1941;4;3;489;22;1367.00;8;0;0
1943;9;3;1609;22;11.00;1;6;0
1944;4;3;374;22;1269.40;2;0;0
1945;4;3;289;22;0.00;5;0;0
1946;11;3;1219;22;1200.00;2;6;0
1947;4;3;348;22;1518.00;4;0;0
1948;4;3;2483;22;1133.00;1;0;0
1949;11;3;1717;22;1526.00;2;6;0
1950;11;3;1475;22;1526.00;2;6;0
1951;9;3;994;22;1700.00;1;6;0
1952;4;3;374;22;1367.00;2;0;0
1953;9;3;493;22;1250.00;1;0;0
1954;9;3;2425;22;1300.00;1;6;0
1955;9;3;1492;22;1330.00;1;3;0
1956;5;3;1026;22;1367.00;4;0;0
1957;9;3;2464;22;1250.00;2;0;0
1958;11;3;2464;22;1200.00;1;0;0
1959;11;3;728;22;1145.00;1;6;0
1960;9;3;376;22;1500.00;2;6;0
1961;4;3;2084;22;23.56;2;6;0
1962;10;3;855;22;1367.00;15;0;0
1963;4;3;417;22;1367.00;2;0;0
1964;11;3;120;22;2000.00;2;0;0
1965;9;3;304;22;30.79;64;6;0
1966;9;3;1180;22;1368.35;1;0;0
1967;9;3;1736;22;0.00;1;6;0
1968;4;3;482;22;1400.00;1;6;0
1969;5;3;1529;22;1670.00;1;0;0
1970;9;3;2486;22;1700.00;1;6;0
1971;9;5;286;22;7.01;5;0;0
1972;4;3;85;22;1411.51;5;6;0
1973;5;3;5;22;1363.31;5;0;0
1974;4;3;269;22;1500.00;3;0;0
1975;4;3;1851;22;0.00;6;6;0
1976;11;3;1510;22;1500.00;1;3;0
1977;4;3;1034;22;1314.00;3;3;0
1978;11;3;2266;22;1691.80;15;3;0
1979;4;3;651;22;1800.00;2;6;0
1980;10;2;1035;22;1552.68;1;0;0
1981;10;2;427;22;1552.68;1;0;0
1982;9;3;282;22;1446.00;1;6;0
1984;4;3;327;22;1500.00;4;6;0
1985;11;3;2266;22;1691.80;4;3;0
1986;11;3;2266;22;1691.80;5;3;0
1987;11;3;2266;22;1691.80;7;3;0
1988;4;3;1760;22;1399.20;2;0;0
1989;9;3;2425;22;36.08;2;6;0
1990;9;3;2453;22;1200.00;1;0;0
1991;4;3;2084;22;1350.00;1;6;0
1992;9;3;2125;22;30.79;3;6;0
1993;11;3;984;22;1691.80;2;3;0
1994;11;3;2118;22;1843.60;1;3;0
1995;9;3;1182;22;1690.00;1;6;0
1996;9;3;2406;22;2000.00;1;6;0
1997;9;3;120;22;1387.00;2;6;0
1998;4;3;374;22;1100.00;1;6;0
1999;9;3;542;22;1808.00;1;0;0
2000;9;3;672;22;1456.00;1;6;0
2001;9;3;1598;22;0.00;20;6;0
2002;9;3;229;22;1838.00;1;6;0
2003;11;3;2210;22;1600.00;2;6;0
2004;11;3;733;22;1500.00;1;6;0
2005;9;3;2467;22;1350.00;2;6;0
2006;9;3;1770;22;2481.61;1;6;0
2007;11;3;1529;22;1600.00;1;0;0
2008;4;3;260;22;1354.00;5;6;0
2009;11;3;1848;22;1900.00;1;0;0
2010;5;3;2483;22;1700.00;1;6;0
2011;11;3;327;22;1300.00;2;0;0
2012;9;3;1535;22;1443.00;1;6;0
2013;9;5;399;22;1297.00;1;6;0
2014;9;5;2464;22;1297.00;1;6;0
2015;13;3;944;22;0.00;1;1;0
2016;9;3;482;22;1358.52;2;6;0
2017;9;3;2459;22;1200.00;2;6;0
2018;11;5;2050;22;1300.00;1;0;0
2019;4;3;376;22;1370.34;4;0;0
2021;12;3;2163;22;2000.00;1;6;0
2022;11;3;2085;22;1500.00;3;6;0
2023;5;3;733;22;1454.00;10;6;0
2024;9;3;667;22;1650.00;1;6;0
2025;5;3;733;22;1200.00;31;6;0
2026;4;3;2450;22;1360.00;1;6;0
2027;9;3;391;22;2000.00;1;6;0
2028;12;3;166;22;1800.00;1;6;0
2029;12;3;175;22;1870.00;1;6;0
2030;11;3;1848;22;3000.00;10;6;0
2031;11;3;2450;22;1100.00;1;4;0
2032;11;3;386;22;1429.00;1;0;0
2033;4;3;376;22;1473.00;10;0;0
2034;10;3;2464;22;1413.00;1;6;0
2035;5;3;374;22;1185.00;4;6;0
2036;9;3;390;22;1886.00;1;0;0
2037;5;3;1815;22;1367.00;4;0;0
2038;9;3;299;22;1448.00;2;0;0
2039;10;3;1598;22;1413.00;1;6;0
2040;10;3;346;22;1413.00;1;6;0
2041;4;3;1558;22;0.00;2;6;0
2042;5;3;376;22;1200.00;3;0;0
2044;4;3;1626;22;0.00;2;6;0
2045;11;3;1868;22;0.00;1;5;0
2046;4;3;728;22;0.00;1;6;0
2047;9;3;873;22;0.00;1;6;0
2048;4;3;727;22;1500.00;1;6;0
2049;4;3;813;22;0.00;1;6;0
2050;4;3;727;22;0.00;10;6;0
2051;9;3;2464;22;0.00;2;6;0
2052;9;3;2464;22;2200.00;1;6;0
2053;4;3;1529;22;2250.00;1;6;0
2054;4;3;1512;22;2500.00;1;6;0
2055;4;5;1848;22;2500.00;1;6;0
2057;11;3;2;22;1454.00;1;0;0
2058;10;3;1142;22;1700.00;1;6;0
2059;9;3;1736;22;1300.00;5;0;0
2060;9;3;1626;22;1590.74;1;6;0
2061;4;3;1198;22;1184.31;2;6;0
2062;9;3;1608;22;10.06;5;6;0
2063;5;3;1254;22;1487.00;4;0;0
2064;9;3;465;22;1300.00;1;0;0
2065;9;3;286;22;1380.00;10;6;0
2066;4;3;482;22;0.00;1;6;0
2067;9;5;1544;22;3188.66;1;6;0
2068;4;3;1908;22;1134.91;2;6;0
2069;11;3;72;22;1438.00;2;0;0
2071;9;3;465;22;1300.00;3;0;0
2072;9;3;2464;22;1380.00;10;6;0
2073;11;3;310;22;1569.00;1;6;0
2074;11;3;1507;22;1800.00;2;6;0
2075;4;3;2464;22;0.00;10;6;0
2076;9;3;345;22;0.00;1;6;0
2077;4;3;728;22;0.00;2;6;0
2078;9;3;1717;22;3000.00;2;6;0
